ba,pair,mape_pct,noise_pct,index
BANC,Mon-Thu,0.8679707498342796,5.49693897992462,0.15790074312343597
BANC,Mon-Fri,1.4568843637814044,5.49693897992462,0.2650355714520562
BANC,Mon-Sat,4.010920217250634,5.49693897992462,0.7296643153396686
BANC,Mon-Sun,4.692559810085825,5.49693897992462,0.8536678007930469
BANC,Tue-Wed,0.3145404455615703,5.49693897992462,0.05722101822674474
BANC,Tue-Thu,0.3096607010974397,5.49693897992462,0.056333297900586506
BANC,Tue-Fri,0.958880392911217,5.49693897992462,0.1744389734747185
BANC,Tue-Sat,3.490774178809731,5.49693897992462,0.6350396450749032
BANC,Tue-Sun,4.4376219546352065,5.49693897992462,0.8072896517210494
BANC,Wed-Thu,0.3711596757420946,5.49693897992462,0.06752115624670521
BANC,Wed-Fri,0.7758505268443537,5.49693897992462,0.1411422847657285
BANC,Wed-Sat,3.3989810008726655,5.49693897992462,0.618340682566441
BANC,Wed-Sun,4.445923688079422,5.49693897992462,0.8087998983282129
BANC,Thu-Fri,0.7901086393083975,5.49693897992462,0.14373611244257115
BANC,Thu-Sat,3.3584308243736194,5.49693897992462,0.6109638176153948
BANC,Thu-Sun,4.447771766789101,5.49693897992462,0.8091360997516647
BANC,Fri-Sat,3.3366285972643706,5.49693897992462,0.6069975689106387
BANC,Fri-Sun,4.5305850967339545,5.49693897992462,0.824201453441654
BANC,Sat-Sun,1.9567940568073623,5.49693897992462,0.35597885731563933
BPAT,Mon-Tue,1.237337834436234,3.036654489531009,0.40746744112707156
BPAT,Mon-Wed,1.2608927590350594,3.036654489531009,0.4152243079948802
BPAT,Mon-Thu,1.3246181456032433,3.036654489531009,0.4362097005668306
BPAT,Mon-Fri,1.9015894990945315,3.036654489531009,0.6262120058934394
BPAT,Mon-Sat,2.780564691895071,3.036654489531009,0.9156671269257606
BPAT,Mon-Sun,2.1952401367422305,3.036654489531009,0.7229140306578872
BPAT,Tue-Wed,0.237916078720519,3.036654489531009,0.0783480898273888
BPAT,Tue-Thu,0.30193822025201295,3.036654489531009,0.09943120670888221
