date,n_bas,label,median_err,share_extreme
2021-11-26,43,Day after Thanksgiving,4.3295012673201825,0.0
2022-06-05,43,,4.329351439402854,0.0
2026-03-10,42,,4.327199285856562,0.09523809523809523
2023-05-24,43,,4.325290987024608,0.0
2023-05-27,43,,4.3252270125833405,0.0
2020-05-02,43,,4.325177457445844,0.06976744186046512
2026-06-06,42,,4.32401086673737,0.047619047619047616
2020-09-11,43,,4.3236578988966405,0.09302325581395349
2024-06-01,43,,4.321684304265283,0.023255813953488372
2019-05-11,43,,4.321148368534885,0.0
2017-05-04,44,,4.320314875314115,0.022727272727272728
2025-12-09,42,,4.320204145982754,0.0
2019-06-15,44,,4.319601829961954,0.022727272727272728
2022-05-30,43,Memorial Day,4.319237637823164,0.11627906976744186
2024-01-01,43,New Year's Day,4.319183390117162,0.0
2025-10-27,43,,4.317816492471911,0.0
2023-06-25,43,,4.3158746745500185,0.0
2024-07-10,43,,4.315196431317917,0.023255813953488372
2017-10-30,43,,4.313385217833299,0.046511627906976744
2015-11-15,42,,4.309969158628554,0.0
2023-05-23,43,,4.309479645639403,0.0
2020-03-14,43,,4.307750863707009,0.06976744186046512
2024-11-03,41,,4.305991426568112,0.0
2019-06-07,44,,4.305552852270239,0.0
2022-10-26,43,,4.3053273723762935,0.0
2023-09-22,43,,4.304373581902031,0.0
2020-04-08,43,,4.302817857395688,0.0
2021-04-04,44,,4.301391050197891,0.045454545454545456
2024-06-05,43,,4.300023469262599,0.046511627906976744
2023-11-16,42,,4.299107913796991,0.0
2022-02-04,42,,4.298632394170871,0.0
2021-11-14,43,,4.2970621672298455,0.0
2025-12-16,41,,4.296919267339095,0.024390243902439025
2025-01-24,43,,4.295697803673714,0.0
2017-12-16,43,,4.293508573483868,0.0
2019-02-06,44,,4.293328688155945,0.022727272727272728
2023-10-01,43,,4.292519807329608,0.0
2021-03-17,43,,4.29063840068348,0.0
2017-04-23,44,,4.287990530558135,0.0
2020-11-12,43,,4.27919877354852,0.06976744186046512
2017-05-15,44,,4.277632836983166,0.0
2020-09-08,43,,4.276509610454995,0.046511627906976744
2018-07-09,37,,4.275121165922132,0.0
2026-03-01,43,,4.275108499733844,0.0
2023-06-04,43,,4.274725127207506,0.023255813953488372
2020-03-16,43,,4.274307834679378,0.0
2024-06-09,43,,4.274168496212017,0.0
2025-11-02,38,,4.271580879864375,0.02631578947368421
2018-10-31,42,,4.269140266674676,0.0
2019-05-08,43,,4.268354826344164,0.0
2018-11-20,43,,4.2669849393119,0.0
2016-06-22,44,,4.26664436313491,0.0
2016-05-11,43,,4.266541002245627,0.0
2020-03-18,43,,4.265436823188798,0.0
2024-05-08,43,,4.265162158505112,0.0
2026-03-17,41,,4.263746978204455,0.024390243902439025
2018-11-02,42,,4.263566765259364,0.0
2024-06-23,43,,4.260666054947571,0.06976744186046512
2022-06-13,43,,4.259917222691296,0.046511627906976744
2023-11-15,42,,4.258503228531881,0.0
2016-04-18,44,,4.256995912876573,0.022727272727272728
2025-03-02,43,,4.256444726506007,0.046511627906976744
2021-05-05,44,,4.255838856286619,0.022727272727272728
2024-05-02,43,,4.255576134465327,0.023255813953488372
2019-07-04,43,Independence Day,4.255375121280341,0.0
2024-04-16,43,,4.254084393243304,0.0
2026-04-18,42,,4.252876463058165,0.023809523809523808
2018-02-13,42,,4.252154570087523,0.0
2023-04-14,43,,4.251931384710165,0.0
2020-02-19,43,,4.251566558638725,0.0
2024-10-26,43,,4.251516558759804,0.0
2025-06-18,42,,4.250635787058459,0.023809523809523808
2019-10-26,44,,4.249008927341962,0.022727272727272728
2022-06-04,43,,4.248728035683003,0.0
2025-04-07,43,,4.247882023346673,0.0
2015-11-23,43,,4.245601478037959,0.0
2024-07-04,43,Independence Day,4.244157490190347,0.0
2017-03-20,44,,4.243892287217738,0.022727272727272728
2021-04-08,44,,4.242453135523758,0.0
2017-12-12,43,,4.240512332439855,0.046511627906976744
2022-09-10,43,,4.240312325133256,0.0
2020-05-23,43,,4.238197055650167,0.0
2022-11-15,43,,4.237359911548318,0.0
2018-07-04,37,Independence Day,4.237335895458772,0.0
2025-06-21,42,,4.23367641534297,0.09523809523809523
2022-02-18,42,,4.233533289263711,0.0
2022-04-30,43,,4.233100148564459,0.0
2022-05-31,43,,4.232512629500058,0.046511627906976744
2023-07-22,43,,4.23225674286441,0.0
2026-06-11,41,,4.231200075240546,0.04878048780487805
2022-04-16,43,,4.229838015801779,0.0
2023-03-25,43,,4.22773046591338,0.023255813953488372
2025-04-27,42,,4.2254695199764996,0.023809523809523808
2023-10-24,43,,4.225468539829793,0.0
2024-05-25,43,,4.223759415042845,0.0
2023-12-24,43,Christmas Eve,4.22335945119113,0.0
2017-03-30,43,,4.221763946434409,0.0
2021-04-06,44,,4.219261075986836,0.0
2017-10-04,44,,4.2189580792136745,0.0
2016-06-28,43,,4.218126930810899,0.0
2024-07-06,43,,4.2176092286790645,0.023255813953488372
2026-04-25,42,,4.21708387481884,0.0
2019-02-08,44,,4.216901740527085,0.0
2020-06-19,43,,4.216044380037482,0.0
2018-02-26,43,,4.21579585015931,0.0
2017-03-14,44,,4.212139183417193,0.0
2022-05-19,43,,4.21110246488344,0.0
2022-02-26,43,,4.21035298013743,0.0
2024-09-22,43,,4.208776537848612,0.0
2023-04-15,43,,4.208366173770347,0.0
2020-11-18,43,,4.205368484539284,0.0
2025-12-31,43,New Year's Eve,4.205095453757634,0.0
2021-07-08,44,,4.204022817584569,0.0
2022-10-15,43,,4.20397738218544,0.0
2021-03-27,44,,4.203820741887782,0.0
2021-05-06,43,,4.202647051345161,0.023255813953488372
2020-05-17,43,,4.202572813131667,0.046511627906976744
2025-06-05,43,,4.202282643804092,0.023255813953488372
2021-11-16,42,,4.201597435104537,0.0
2016-11-22,43,,4.201114841863719,0.023255813953488372
2026-05-29,41,,4.199945729708102,0.0
2015-10-05,44,,4.197696514757487,0.022727272727272728
2023-04-11,43,,4.197383423215167,0.046511627906976744
2025-02-11,43,,4.196494706423973,0.0
2019-06-29,44,,4.196102188894027,0.0
2019-04-29,43,,4.196093337614673,0.0
2021-05-15,44,,4.193957567666066,0.022727272727272728
2016-12-17,44,,4.192506228861229,0.0
2024-02-21,43,,4.190087337619689,0.0
2024-03-17,43,,4.189837802046224,0.0
2016-12-25,44,Christmas Day,4.189200786457016,0.0
2019-11-24,44,,4.187869153643551,0.0
2025-12-11,43,,4.187185545206861,0.0
2021-06-09,44,,4.187120528827298,0.022727272727272728
2016-11-09,43,,4.186997527218408,0.0
2021-07-11,44,,4.186827359157782,0.022727272727272728
2022-05-26,43,,4.184046493099598,0.0
2021-10-24,43,,4.184028525528779,0.0
2020-02-20,43,,4.183010407063972,0.0
2017-11-10,43,Veterans Day (observed),4.1777800788467,0.0
2019-11-21,44,,4.177377637637466,0.0
2019-04-20,43,,4.172677210318268,0.023255813953488372
2019-06-10,44,,4.171786085711425,0.045454545454545456
2017-01-07,43,,4.170951063982015,0.023255813953488372
2021-05-21,44,,4.170613092329926,0.022727272727272728
2018-04-29,44,,4.169838482864625,0.0
2016-11-11,43,Veterans Day,4.167679206164562,0.0
2023-10-10,43,,4.167314035469519,0.0
2016-11-18,44,,4.16627002579827,0.0
2016-03-18,44,,4.16583383130353,0.0
2019-06-05,44,,4.1648571585908,0.022727272727272728
2024-11-16,43,,4.1639039331205945,0.046511627906976744
2020-03-01,43,,4.1636708193370575,0.0
2022-06-03,43,,4.1627221841349105,0.0
2022-03-05,43,,4.161688564232343,0.0
2024-06-14,43,,4.161021587878278,0.0
2016-03-17,44,,4.160555679006062,0.0
2020-11-30,43,,4.1597932119120085,0.023255813953488372
2019-03-17,44,,4.159179654139587,0.022727272727272728
2022-03-27,43,,4.158236429566944,0.023255813953488372
2017-02-25,44,,4.157943505020036,0.0
2017-11-09,43,,4.157221193834159,0.0
2026-06-19,41,Juneteenth,4.15713413814829,0.0
2021-10-02,43,,4.153631430342085,0.0
2025-07-04,43,Independence Day,4.150108622686102,0.0
2025-01-31,43,,4.149428125552338,0.0
2023-04-01,43,,4.147320042517526,0.0
2025-06-14,43,,4.147212467566005,0.046511627906976744
2018-03-10,42,,4.145922252900224,0.0
2016-12-21,44,,4.145496197984118,0.06818181818181818
2019-04-10,43,,4.14309012788963,0.0
2023-05-01,43,,4.142202599556617,0.0
2017-11-18,43,,4.140674575360117,0.046511627906976744
2018-07-06,37,,4.139062868984262,0.05405405405405406
2026-04-02,42,,4.1378952774780675,0.023809523809523808
2019-06-09,44,,4.137775094161056,0.022727272727272728
2017-05-10,44,,4.136403842963173,0.0
2019-05-28,44,,4.13537510473234,0.0
2022-05-22,43,,4.135141110811548,0.023255813953488372
2023-05-31,43,,4.134288667768271,0.0
2020-06-12,43,,4.132741509992291,0.0
2026-01-20,42,,4.13136549334791,0.047619047619047616
2025-04-19,43,,4.130945686876209,0.046511627906976744
2020-03-19,43,,4.130124928372293,0.0
2023-11-05,39,,4.126395004478131,0.0
2024-11-08,43,,4.1192754742155895,0.06976744186046512
2022-10-09,43,,4.11838941448439,0.0
2023-06-30,43,,4.118076401021632,0.0
2016-02-07,42,Super Bowl Sunday,4.11778806888822,0.0
2026-06-20,42,,4.116454401832082,0.0
2016-09-26,44,,4.116335293375801,0.0
2022-06-23,43,,4.116250141832822,0.0
2019-04-07,43,,4.116146938756825,0.0
2019-10-23,42,,4.113919438526085,0.0
2022-03-23,43,,4.1138729936926,0.0
2024-07-05,43,,4.113500465227174,0.06976744186046512
2020-03-27,43,,4.1125884635520835,0.0
2024-03-13,43,,4.112328468076351,0.0
2020-11-19,43,,4.112158757473301,0.023255813953488372
2023-07-15,43,,4.108574754393577,0.0
2023-10-23,43,,4.108070368992465,0.0
2025-03-07,43,,4.107477818819077,0.0
2024-03-05,43,,4.106752711693183,0.0
2019-04-30,43,,4.106238304299623,0.0
2016-12-10,44,,4.1062043670282184,0.0
2021-10-01,43,,4.105243744248592,0.0
2015-12-19,44,,4.1049322836996645,0.0
2017-12-13,41,,4.103668250136656,0.0
2024-05-21,43,,4.103381187720403,0.0
2023-04-16,43,,4.101889332526514,0.0
2022-10-13,43,,4.098858401882629,0.0
2026-03-20,42,,4.098584846304568,0.047619047619047616
2025-12-15,43,,4.098459463060129,0.0
2025-01-18,43,,4.097775952822999,0.023255813953488372
2021-05-14,44,,4.097708840536857,0.022727272727272728
2024-05-26,43,,4.097124202353037,0.0
2023-02-02,42,,4.0948568717306255,0.0
2016-11-13,44,,4.093056438445985,0.0
2022-05-13,43,,4.092972600286796,0.0
2016-05-09,43,,4.092058645532586,0.0
2017-10-21,44,,4.091640022074735,0.0
2023-09-23,42,,4.090721317139108,0.0
2019-03-02,44,,4.090322198939034,0.0
2023-11-30,43,,4.089868341742664,0.046511627906976744
2025-05-21,43,,4.089164096632579,0.0
2018-12-24,44,Christmas Eve,4.08859887575732,0.0
2024-10-22,43,,4.087258196854186,0.0
2020-10-17,43,,4.084883094458537,0.0
2018-02-21,43,,4.083836953505178,0.0
2023-04-05,43,,4.083508755054503,0.0
2019-07-05,44,,4.083500635805205,0.0
2022-10-05,43,,4.083266537467386,0.0
2022-10-14,43,,4.083137103952751,0.0
2019-06-08,43,,4.082967850278214,0.0
2024-09-13,43,,4.082374865479588,0.0
2016-02-27,44,,4.082146702569446,0.0
2019-07-01,44,,4.081339614248488,0.0
2019-01-26,44,,4.080926470389345,0.0
2016-04-21,43,,4.080383002269309,0.0
2017-11-20,43,,4.079103535957125,0.0
2026-03-14,43,,4.077681804880172,0.0
2021-10-11,43,Columbus Day,4.074640912125684,0.0
2021-04-24,44,,4.074578171181008,0.0
2024-10-11,43,,4.073664052160879,0.0
2024-04-19,43,,4.070155108435614,0.0
2025-08-10,43,,4.069067451480397,0.0
2023-12-12,43,,4.067727533118676,0.0
2024-02-25,43,,4.067637124024299,0.023255813953488372
2017-04-28,44,,4.066488475572462,0.0
2024-02-27,43,,4.06637120923661,0.0
2021-11-09,43,,4.062972225046263,0.0
2020-03-28,43,,4.062634937771049,0.18604651162790697
2016-03-20,41,,4.062580393405389,0.07317073170731707
2015-11-10,43,,4.061757383864982,0.0
2020-03-30,43,,4.061289318913727,0.0
2026-06-07,42,,4.061174891839317,0.023809523809523808
2015-10-16,44,,4.060211848906021,0.0
2022-10-12,43,,4.060033857034315,0.0
2016-11-23,44,,4.059270754151518,0.022727272727272728
2026-02-28,43,,4.0589813645994965,0.0
2024-01-22,43,,4.057000864584886,0.0
2023-07-06,43,,4.056698287994246,0.0
2018-11-01,42,,4.0555095490897415,0.0
2016-10-05,44,,4.055127418572727,0.0
2019-12-25,44,Christmas Day,4.053667118684199,0.0
2024-05-07,43,,4.053493657746983,0.0
2018-11-09,43,,4.05281226954845,0.0
2025-05-08,43,,4.052616456768889,0.0
2023-12-07,43,,4.050524379818331,0.0
2023-07-02,43,,4.0490936527349595,0.0
2024-08-28,43,,4.045367466260572,0.0
2025-10-20,43,,4.043412281890879,0.0
2025-10-15,43,,4.043360222421537,0.046511627906976744
2023-02-01,43,,4.042929132861739,0.0
2024-02-28,43,,4.042698520762509,0.023255813953488372
2018-04-24,44,,4.041864988276781,0.045454545454545456
2024-12-25,42,Christmas Day,4.040127361354656,0.0
2024-03-06,43,,4.0399825483782426,0.0
2020-09-30,43,,4.039194095156763,0.0
2024-07-11,43,,4.038250230837302,0.0
2016-07-02,42,,4.037373760537259,0.0
2019-11-29,44,Day after Thanksgiving,4.036607042149777,0.0
2022-05-20,43,,4.036042711706208,0.0
2023-02-13,43,,4.035142861035291,0.0
2017-06-16,44,,4.033741525048019,0.0
2018-11-21,43,,4.0334146915596065,0.0
2017-11-19,43,,4.033228526336296,0.0
2021-05-12,44,,4.032562154872151,0.022727272727272728
2017-06-17,44,,4.032504156116053,0.0
2024-11-06,42,,4.031565788109841,0.0
2016-11-17,44,,4.028855519341084,0.0
2020-03-13,43,,4.026093683660359,0.0
2018-06-20,43,,4.025619155719749,0.0
2020-06-07,43,,4.025612851457149,0.0
2016-09-24,44,,4.024802353816145,0.0
2025-06-28,43,,4.023326444651896,0.023255813953488372
2026-02-19,42,,4.022846512177291,0.0
2022-12-21,43,,4.021858987299708,0.0
2016-03-22,43,,4.021732285581138,0.0
2021-09-29,43,,4.02152429888133,0.0
2016-06-21,44,,4.02109941125703,0.022727272727272728
2024-05-10,43,,4.017476823028338,0.023255813953488372
2019-10-22,44,,4.016835847530757,0.0
2022-06-16,43,,4.014780486074777,0.023255813953488372
2019-11-10,44,,4.011555302762465,0.18181818181818182
2018-02-22,43,,4.0111421648616306,0.0
2022-10-02,43,,4.011019540994725,0.0
2021-11-24,43,,4.0093595233837,0.046511627906976744
2019-11-12,44,,4.008907691895672,0.022727272727272728
2024-12-07,43,,4.006411197968428,0.046511627906976744
2025-06-04,43,,4.005497165380561,0.0
2024-05-20,43,,4.005258870953514,0.023255813953488372
2017-05-03,44,,4.004352847054922,0.0
2026-04-22,42,,4.0037002305468,0.0
2021-05-20,44,,4.003074969167723,0.022727272727272728
2019-03-15,44,,4.002853570070859,0.0
2019-11-17,44,,4.000958725888616,0.022727272727272728
2019-05-04,43,,4.000889617101582,0.0
2015-10-23,44,,3.9971532550855073,0.0
2016-09-06,44,,3.9960039178931615,0.0
2016-11-06,40,,3.9921637800112135,0.0
2022-04-03,43,,3.9917202192537653,0.023255813953488372
2017-09-22,44,,3.990536596524012,0.06818181818181818
2022-10-06,43,,3.989288859544514,0.0
2025-06-20,43,,3.989201069570198,0.023255813953488372
2019-04-13,43,,3.9872969217030985,0.0
2024-11-01,42,,3.98612431457547,0.0
2026-01-26,43,,3.9857678921746733,0.023255813953488372
2023-12-11,43,,3.9855742065388915,0.0
2025-07-02,43,,3.985502776031513,0.023255813953488372
2024-10-29,43,,3.982934303547303,0.0
2026-05-22,41,,3.982729267628588,0.0
2024-02-01,43,,3.9824354210447854,0.0
2021-11-28,43,,3.9814250240086295,0.0
2025-09-06,43,,3.9803735029862306,0.0
2021-01-29,44,,3.9798498885368456,0.0
2024-04-03,43,,3.9798456787373837,0.0
2016-12-08,43,,3.979806621127983,0.0
2018-04-14,44,,3.979093917568293,0.0
2021-11-02,43,,3.9777729218013755,0.0
2026-06-25,41,,3.976307220495844,0.0
2023-07-11,43,,3.9752566730634085,0.0
2021-03-03,42,,3.9741880486996886,0.0
2020-06-08,43,,3.973215053676716,0.06976744186046512
2019-02-02,44,,3.9705464762132663,0.0
2020-12-08,43,,3.969175152702227,0.0
2017-09-29,44,,3.9662503765880555,0.0
2023-06-01,43,,3.964855879659617,0.023255813953488372
2023-06-02,42,,3.964808430792387,0.047619047619047616
2026-05-06,42,,3.9645517572910762,0.023809523809523808
2020-02-09,43,,3.9645446114483973,0.0
2025-10-08,43,,3.9637036008489677,0.023255813953488372
2020-04-25,43,,3.9628316776558514,0.06976744186046512
2024-07-07,43,,3.9622158878278904,0.06976744186046512
2017-07-08,44,,3.9611232835214025,0.0
2026-05-27,41,,3.9594745553789683,0.0
2017-03-31,43,,3.958141202505441,0.0
2020-07-04,43,Independence Day,3.9569855159750125,0.0
2020-04-07,43,,3.9564015001359323,0.0
2024-10-24,43,,3.954207216206492,0.0
2025-06-15,43,,3.95370766587212,0.046511627906976744
2020-11-13,43,,3.9520364234969816,0.023255813953488372
2025-04-24,42,,3.9518224007517158,0.0
2019-04-01,44,,3.9509735985977343,0.0
2017-03-13,44,,3.9504525636047347,0.0
2017-04-21,44,,3.9502974131380193,0.0
2022-10-03,43,,3.9497358716357893,0.0
2025-03-27,43,,3.9491513688931295,0.0
2026-03-06,43,,3.948111897114248,0.023255813953488372
2019-06-11,44,,3.947376078918875,0.09090909090909091
2025-04-15,43,,3.947034082809924,0.0
2021-11-27,43,,3.946490084888685,0.023255813953488372
2019-10-16,43,,3.946018624417248,0.0
2024-10-06,43,,3.9459398858443193,0.0
2016-11-10,43,,3.9457687843045672,0.0
2015-11-11,43,Veterans Day,3.945337506342169,0.0
2025-10-02,43,,3.945285750569065,0.0
2023-02-11,43,,3.942595878483767,0.0
2024-05-19,43,,3.942065957882843,0.023255813953488372
2020-03-29,43,,3.9414750085459347,0.18604651162790697
2019-07-13,44,,3.939218633322904,0.0
2025-02-09,43,Super Bowl Sunday,3.9389054801986227,0.0
2016-06-16,43,,3.9380516936927448,0.0
2018-11-28,43,,3.937318440492082,0.023255813953488372
2017-12-11,43,,3.93606342196618,0.046511627906976744
2024-11-30,43,,3.934340372304823,0.0
2015-12-05,44,,3.9342358438994864,0.0
2023-12-06,43,,3.9332996141322485,0.0
2017-09-04,44,Labor Day,3.9326066496490926,0.0
2025-02-12,43,,3.9312615326796663,0.023255813953488372
2015-11-07,43,,3.930805809302557,0.0
2015-11-06,44,,3.9292855661921706,0.0
2019-12-20,42,,3.929248439655437,0.0
2025-03-09,40,,3.929167457806678,0.0
2024-03-16,43,,3.9277877115714834,0.0
2019-09-24,44,,3.927752778432737,0.0
2023-11-11,43,Veterans Day,3.9237914812480965,0.0
2022-03-18,43,,3.923355270853802,0.0
2017-10-02,44,,3.923347784949403,0.0
2020-07-18,43,,3.9220873935399942,0.0
2017-09-23,44,,3.9202489304974124,0.022727272727272728
2021-11-17,43,,3.918471168311451,0.0
2017-07-23,43,,3.9161865461065344,0.0
2021-03-01,43,,3.9160359427505322,0.0
2026-01-21,42,,3.9149526800765857,0.0
2024-09-17,43,,3.9146290032872804,0.0
2020-12-26,43,,3.914574257173922,0.0
2022-06-18,43,,3.913752224919189,0.0
2023-01-02,43,New Year's Day (observed),3.9092329137137902,0.0
2015-10-19,44,,3.9081851014754276,0.0
2019-09-19,44,,3.9074714064617817,0.0
2026-02-08,43,Super Bowl Sunday,3.906973278788629,0.023255813953488372
2026-03-28,42,,3.9063147618867893,0.023809523809523808
2016-01-05,43,,3.9054069519562744,0.0
2017-05-16,42,,3.903673010507642,0.0
2026-02-18,43,,3.903585867551646,0.0
2016-09-30,44,,3.9014733976734597,0.0
2025-05-24,43,,3.9013303473100702,0.023255813953488372
2025-04-06,43,,3.9002039909719945,0.0
2022-01-27,42,,3.8994252785314307,0.0
2016-11-08,42,,3.8991760083573586,0.0
2019-05-31,44,,3.899004145153653,0.0
2023-10-17,43,,3.898870203717296,0.0
2017-06-10,44,,3.897131550994756,0.0
2025-03-14,43,,3.8969286959343306,0.023255813953488372
2019-11-18,44,,3.8960158050864013,0.0
2017-09-06,44,,3.894219163899928,0.0
2017-07-10,44,,3.89348655915941,0.0
2023-03-01,43,,3.893035349540182,0.023255813953488372
2018-03-19,43,,3.891797554107009,0.0
2020-07-03,43,Independence Day (observed),3.8916490400805843,0.0
2023-02-16,43,,3.8910262763152246,0.0
2021-03-12,43,,3.8905502230007096,0.0
2025-11-30,43,,3.8892047410769015,0.0
2024-12-03,43,,3.889078426138436,0.0
2018-07-22,41,,3.888574557662578,0.0
2024-02-13,43,,3.8873423788281123,0.0
2019-11-06,43,,3.8868119428318004,0.023255813953488372
2025-05-09,43,,3.886090163335459,0.046511627906976744
2025-05-17,43,,3.886035467743324,0.0
2022-12-29,43,,3.884551466836024,0.023255813953488372
2025-05-03,43,,3.8833612018516774,0.0
2017-09-30,44,,3.88320166703973,0.0
2024-08-24,43,,3.8831571355041956,0.023255813953488372
2017-06-01,44,,3.882360191388848,0.0
2017-10-26,43,,3.88041255224341,0.0
2020-11-21,42,,3.8794064647586723,0.0
2016-09-02,44,,3.8782030705818666,0.022727272727272728
2025-11-03,43,,3.8778836486088806,0.023255813953488372
2020-10-02,43,,3.8778116669328684,0.023255813953488372
2019-05-29,44,,3.877687566141436,0.0
2021-06-30,44,,3.877623902213185,0.0
2023-01-14,43,,3.877043494542693,0.0
2025-12-25,43,Christmas Day,3.876984460694895,0.0
2018-02-25,43,,3.876792659380245,0.0
2023-04-23,43,,3.8741067078802405,0.023255813953488372
2020-11-27,43,Day after Thanksgiving,3.873146158525001,0.023255813953488372
2025-03-05,43,,3.8687880564602413,0.023255813953488372
2025-06-22,43,,3.868432884697622,0.023255813953488372
2025-03-15,43,,3.868038715599234,0.0
2022-06-15,43,,3.8675416627323633,0.0
2015-11-25,44,,3.867222014526791,0.0
2021-06-24,44,,3.8662618296257394,0.0
2025-11-08,43,,3.8658860661556207,0.0
2017-06-13,44,,3.8648679370227637,0.0
2020-10-03,43,,3.864354254215637,0.0
2018-06-05,42,,3.8606018497092047,0.0
2025-10-06,43,,3.860090543495106,0.0
2020-02-28,43,,3.8595518659138115,0.0
2021-04-22,44,,3.858115423908296,0.0
2020-10-24,43,,3.857707844410535,0.0
2024-06-19,43,Juneteenth,3.856645752931586,0.0
2025-07-14,43,,3.8559003010584325,0.0
2021-07-04,44,Independence Day,3.8545196323900504,0.022727272727272728
2015-11-12,44,,3.8539847172044266,0.0
2022-03-10,42,,3.853843999389986,0.0
2019-11-16,44,,3.8537396843217007,0.022727272727272728
2024-07-09,43,,3.8517009535378217,0.11627906976744186
2015-10-27,44,,3.851614713875171,0.0
2021-09-22,43,,3.851556960895296,0.0
2026-05-24,42,,3.851080865227336,0.0
2022-05-04,43,,3.8476295705464785,0.0
2022-11-08,43,,3.8472215640512184,0.0
2015-09-16,42,,3.8466589861364153,0.023809523809523808
2020-05-07,43,,3.8465405409630025,0.046511627906976744
2017-01-28,44,,3.845291133794234,0.0
2022-02-05,42,,3.8444088151660227,0.0
2020-12-24,43,Christmas Eve,3.844115119856394,0.0
2024-09-14,43,,3.8428803426586464,0.0
2017-12-24,43,Christmas Eve,3.84149884982073,0.0
2020-02-14,43,,3.8405688994387073,0.0
2025-04-28,43,,3.8403597589130034,0.0
2020-11-15,43,,3.838802095332556,0.0
2025-01-01,43,New Year's Day,3.8380922688793193,0.0
2018-10-30,42,,3.8379427882779984,0.0
2020-12-20,43,,3.837707049416631,0.0
2016-11-15,43,,3.836716364207738,0.0
2022-02-09,43,,3.836061027783372,0.0
2022-10-04,43,,3.835378572777349,0.0
2024-06-16,43,,3.8345871293977334,0.023255813953488372
2019-11-07,42,,3.833881236149134,0.0
2018-11-23,43,Day after Thanksgiving,3.833494768681643,0.0
2024-02-22,43,,3.8330429686984844,0.0
2017-12-09,43,,3.830367539924997,0.046511627906976744
2022-11-25,42,Day after Thanksgiving,3.8270300309660916,0.0
2023-09-24,43,,3.8261799681245634,0.0
2021-06-10,44,,3.8254275920679657,0.022727272727272728
2024-10-21,43,,3.8250619497348657,0.0
2017-06-12,44,,3.8239260075345376,0.022727272727272728
2017-10-29,44,,3.822621543550034,0.09090909090909091
2024-05-24,43,,3.8205388347940206,0.0
2020-09-22,43,,3.820303714000321,0.0
2021-04-17,44,,3.8199264347329716,0.0
2018-02-23,43,,3.818531054577938,0.0
2018-05-30,44,,3.818476399583977,0.0
2021-04-05,44,,3.818165239999023,0.022727272727272728
2020-07-19,42,,3.81761521194829,0.023809523809523808
2025-11-12,43,,3.8159369315720797,0.18604651162790697
2020-10-18,43,,3.815705702294526,0.023255813953488372
2023-09-20,43,,3.814828119756269,0.0
2018-10-05,43,,3.814816429960229,0.0
2021-11-30,42,,3.8130704515189784,0.047619047619047616
2016-04-24,43,,3.8119229300600064,0.0
2025-03-03,43,,3.811766744288809,0.0
2023-03-17,43,,3.8097565633612764,0.0
2017-06-24,44,,3.809704252276058,0.022727272727272728
2020-04-28,43,,3.8094699435200328,0.06976744186046512
2017-10-28,44,,3.808807827439155,0.06818181818181818
2025-03-23,43,,3.8087987428451675,0.023255813953488372
2016-03-21,43,,3.8085776281582806,0.0
2017-09-08,44,,3.8085037587317645,0.0
2017-09-20,44,,3.8079276429333264,0.0
2024-04-21,43,,3.8076845092156386,0.023255813953488372
2018-03-23,43,,3.8066826268375418,0.0
2020-07-06,43,,3.805061899541117,0.0
2025-03-21,43,,3.80489838734512,0.0
2023-04-19,43,,3.800412241576528,0.0
2023-11-17,43,,3.7992951450870582,0.0
2019-01-02,43,,3.796546996569244,0.0
2017-11-25,43,,3.79621608631416,0.023255813953488372
2025-06-26,43,,3.7945527954820526,0.046511627906976744
2026-02-26,43,,3.7943855121690073,0.0
2023-09-03,43,,3.79098946454547,0.046511627906976744
2020-09-09,43,,3.790251118129358,0.06976744186046512
2017-05-09,43,,3.7892979290394035,0.0
2021-12-12,43,,3.7871364604981577,0.0
2023-11-18,43,,3.7866749629907397,0.023255813953488372
2021-05-19,44,,3.7843390963821344,0.022727272727272728
2026-05-13,42,,3.7841807312699616,0.0
2016-05-03,44,,3.7823749505760857,0.0
2017-01-08,44,,3.7816423303397775,0.022727272727272728
2021-09-17,43,,3.780900186278082,0.0
2016-10-06,44,,3.780138345799285,0.0
2024-02-10,43,,3.7798067843424534,0.0
2018-11-08,42,,3.7796042986018294,0.0
2020-05-11,43,,3.7791558706454405,0.0
2021-04-18,44,,3.7786388490966853,0.0
2019-11-25,44,,3.7773129060295005,0.0
2023-01-15,43,,3.7766146838351187,0.09302325581395349
2024-10-01,43,,3.775797285341751,0.0
2019-09-23,44,,3.775197798418392,0.0
2021-04-28,44,,3.7750472023986745,0.0
2021-02-28,43,,3.7731623310313442,0.0
2020-02-23,43,,3.7731564763688428,0.046511627906976744
2025-03-22,43,,3.7730166697505862,0.0
2022-04-02,43,,3.772221874861706,0.0
2021-10-22,43,,3.772146300114696,0.0
2020-06-25,43,,3.7713211044375687,0.0
2025-11-13,43,,3.7707519933373588,0.0
2020-02-02,43,Super Bowl Sunday,3.770693240205878,0.0
2021-09-28,43,,3.7705141224781737,0.023255813953488372
2020-09-13,42,,3.770211126091036,0.0
2023-08-15,43,,3.7671480533042083,0.023255813953488372
2017-09-14,44,,3.7662151531546995,0.0
2023-04-12,43,,3.765292055347045,0.0
2017-11-17,43,,3.763339384579958,0.023255813953488372
2016-06-29,42,,3.763015975724472,0.0
2025-01-27,43,,3.762180863958971,0.0
2019-06-28,44,,3.7619487064447155,0.0
