date,n_bas,label,median_err,share_of_bas
2025-06-07,1,,14.761431584066484,0.023809523809523808
2025-06-11,1,,13.746114441553853,0.023255813953488372
2025-06-14,1,,24.887442742434708,0.023255813953488372
2024-11-07,1,,17.615753397014885,0.023809523809523808
2024-11-04,1,,13.003876595478395,0.023809523809523808
2025-06-17,1,,17.60503476198021,0.023255813953488372
2024-11-02,1,,11.282168853704693,0.024390243902439025
2024-10-31,1,,11.640137228819313,0.023255813953488372
2025-06-20,1,,18.50429442339559,0.023255813953488372
2025-06-23,1,,11.407720871414849,0.023255813953488372
2025-05-29,1,,11.30822813277349,0.023255813953488372
2025-06-24,1,,12.552970506620479,0.023255813953488372
2025-06-28,1,,8.981298421689115,0.023255813953488372
2025-06-29,1,,12.29063334354179,0.023255813953488372
2025-07-02,1,,31.2761221714913,0.023255813953488372
2024-10-16,1,,21.610413031632213,0.023255813953488372
2024-10-14,1,Columbus Day,14.563582239815535,0.023255813953488372
2024-10-09,1,,27.55025965669231,0.023809523809523808
2025-07-05,1,,9.573514930601656,0.023255813953488372
2024-09-05,1,,13.496613639834607,0.023255813953488372
2024-09-03,1,,22.455918607194803,0.023255813953488372
2025-07-06,1,,12.894440794666414,0.023255813953488372
2025-07-11,1,,10.910252625182055,0.023255813953488372
2024-11-15,1,,17.53449705445351,0.023255813953488372
2025-05-24,1,,13.738411596401894,0.023255813953488372
2026-02-05,1,,19.237559764651735,0.023255813953488372
2025-03-13,1,,11.446509528965708,0.023255813953488372
2025-01-22,1,,17.779636969781677,0.023255813953488372
2025-01-17,1,,17.783469175275084,0.023255813953488372
2025-02-21,1,,14.610003866841934,0.023255813953488372
2025-01-08,1,,23.336146500328514,0.023255813953488372
2025-02-22,1,,14.981149299081334,0.023255813953488372
2025-02-23,1,,22.12381871879077,0.023255813953488372
2025-01-06,1,,14.489098063289473,0.023255813953488372
2025-03-05,1,,15.155479385355783,0.023255813953488372
2024-12-24,1,Christmas Eve,16.81177473128693,0.023255813953488372
2024-12-11,1,,19.19112505130168,0.023809523809523808
2024-12-08,1,,21.61000060042911,0.023255813953488372
2024-12-07,1,,15.953725648265815,0.023255813953488372
2025-03-16,1,,14.474863500082463,0.023255813953488372
2024-11-17,1,,27.202999402893198,0.023255813953488372
2025-04-10,1,,15.530765582159004,0.023255813953488372
2024-12-05,1,,22.245096467769507,0.023255813953488372
2025-04-12,1,,17.608937506743096,0.023255813953488372
2025-04-13,1,,19.104076034572586,0.023255813953488372
2024-11-24,1,,14.50525009762286,0.023809523809523808
2025-04-17,1,,12.77154239817508,0.023809523809523808
2025-04-27,1,,15.87000417172055,0.023809523809523808
2025-05-09,1,,18.079519229658324,0.023255813953488372
2025-05-10,1,,17.061549652948262,0.023255813953488372
2024-11-18,1,,16.326384386195716,0.023255813953488372
2025-05-12,1,,13.633602082898205,0.023255813953488372
2025-05-22,1,,11.572201780341146,0.023255813953488372
2024-07-22,1,,15.29816035024556,0.023255813953488372
2024-07-16,1,,11.634917664663549,0.023255813953488372
2025-07-16,1,,6.957147862518616,0.023255813953488372
2025-12-28,1,,23.234451168962188,0.023255813953488372
2024-05-13,1,,54.496786298366594,0.023255813953488372
2025-12-10,1,,17.91290181172184,0.023255813953488372
2024-05-05,1,,15.790116138638414,0.023255813953488372
2024-05-02,1,,10.329855925174046,0.023255813953488372
2024-04-30,1,,17.66145049338876,0.023255813953488372
