date,n_bas,label,median_err,share_of_bas
2020-04-27,2,,14.083591145309635,0.046511627906976744
2020-09-08,2,,14.977518790548983,0.046511627906976744
2020-11-14,2,,19.978715235432503,0.046511627906976744
2020-06-09,2,,12.629576591396248,0.046511627906976744
2020-08-04,2,,11.54669727931223,0.046511627906976744
2021-06-06,2,,10.298063520940278,0.045454545454545456
2020-12-02,2,,20.417438839941354,0.046511627906976744
2020-12-01,2,,20.694039057558307,0.047619047619047616
2020-07-12,2,,15.93311751568022,0.046511627906976744
2020-05-09,2,,16.177136454272013,0.046511627906976744
2020-05-07,2,,14.149175012012126,0.046511627906976744
2021-05-17,2,,13.141629190188503,0.045454545454545456
2020-07-05,2,,9.697457598065022,0.046511627906976744
2021-06-08,2,,15.413939395307874,0.047619047619047616
2020-09-07,2,Labor Day,8.902557471865107,0.046511627906976744
2021-08-08,2,,13.220791057548592,0.045454545454545456
2021-07-23,2,,18.4445988233152,0.045454545454545456
2021-08-18,2,,11.70494232561672,0.045454545454545456
2025-07-13,2,,14.433509143154753,0.046511627906976744
2025-07-05,2,,10.440748907275989,0.046511627906976744
2025-06-26,2,,11.777687947671055,0.046511627906976744
2025-06-24,2,,11.096938672643272,0.046511627906976744
2025-06-16,2,,15.955023718307823,0.047619047619047616
2025-06-15,2,,11.978147119311565,0.046511627906976744
2025-06-14,2,,18.475092099615047,0.046511627906976744
2025-06-07,2,,12.881344361194273,0.047619047619047616
2025-05-30,2,,14.971457731309624,0.046511627906976744
2025-05-28,2,,11.235540751595082,0.046511627906976744
2025-05-11,2,,17.087285606798314,0.046511627906976744
2025-05-09,2,,13.709672561885117,0.046511627906976744
2025-04-19,2,,18.961871926420052,0.046511627906976744
2025-04-13,2,,14.765010507074672,0.046511627906976744
2025-04-12,2,,16.991360879849516,0.046511627906976744
2025-04-05,2,,16.873944296985286,0.046511627906976744
2025-03-02,2,,13.355815847345639,0.046511627906976744
2025-01-19,2,,21.153782252135493,0.046511627906976744
2024-12-07,2,,15.414113128952573,0.046511627906976744
2025-07-31,2,,11.750050791800554,0.047619047619047616
2025-10-12,2,,13.772828006101058,0.047619047619047616
2025-10-15,2,,9.030326886922161,0.046511627906976744
2026-04-09,2,,15.78191304990187,0.047619047619047616
2026-06-22,2,,14.556580629398235,0.047619047619047616
2026-06-13,2,,14.344943824981854,0.047619047619047616
2026-06-11,2,,13.553049262860792,0.04878048780487805
2026-06-06,2,,11.505997619791259,0.047619047619047616
2026-05-19,2,,10.246114320588966,0.047619047619047616
2026-05-12,2,,19.23810670355616,0.047619047619047616
2026-05-08,2,,18.75216367228976,0.04878048780487805
2026-05-07,2,,19.599044669425787,0.047619047619047616
2026-04-08,2,,11.838327032006454,0.047619047619047616
2025-10-31,2,,18.988142849018118,0.046511627906976744
2026-03-25,2,,14.522705152389308,0.046511627906976744
2026-03-22,2,,20.198401259314004,0.04878048780487805
2026-03-20,2,,20.222847055432982,0.047619047619047616
2026-03-19,2,,17.94004572059487,0.05
2026-03-08,2,,16.278100895652628,0.05263157894736842
2026-02-04,2,,22.559420866131255,0.047619047619047616
2026-01-20,2,,23.230669196919806,0.047619047619047616
2025-12-10,2,,18.346386068568236,0.046511627906976744
2024-11-24,2,,16.28535438443137,0.047619047619047616
2024-11-16,2,,25.65869684795487,0.046511627906976744
2024-11-14,2,,13.60254898505838,0.047619047619047616
2022-05-16,2,,9.885769285587546,0.046511627906976744
2022-11-20,2,,11.468193146779532,0.046511627906976744
2022-09-21,2,,13.375222479255545,0.046511627906976744
2022-07-11,2,,13.26296151033835,0.046511627906976744
2022-06-13,2,,11.381726444261156,0.046511627906976744
2022-06-11,2,,11.413931240841476,0.047619047619047616
2022-06-10,2,,13.511183749006287,0.046511627906976744
2022-05-31,2,,11.208263891288004,0.046511627906976744
2022-05-25,2,,15.985017598146017,0.046511627906976744
2022-05-09,2,,9.158127158041214,0.046511627906976744
2022-12-23,2,,14.566929360166267,0.046511627906976744
2022-04-24,2,,17.618155341892937,0.046511627906976744
2022-02-20,2,,14.245732528048213,0.046511627906976744
2021-11-30,2,,20.088516953253503,0.047619047619047616
2021-11-24,2,,15.257164144272988,0.046511627906976744
2021-11-06,2,,17.259035229690948,0.046511627906976744
2021-11-05,2,,10.938338525512204,0.046511627906976744
2021-10-13,2,,23.345398736870525,0.046511627906976744
2021-10-12,2,,18.741035586977247,0.046511627906976744
2022-12-15,2,,12.523610217989004,0.046511627906976744
2023-01-17,2,,21.26817199532635,0.047619047619047616
2024-11-05,2,,13.423111192696695,0.046511627906976744
2024-01-16,2,,17.428986626436753,0.046511627906976744
2024-10-19,2,,18.588822339942098,0.046511627906976744
2024-09-27,2,,68.65567426289124,0.046511627906976744
2024-06-21,2,,8.539740023767747,0.046511627906976744
2024-06-17,2,,10.619647400688343,0.046511627906976744
2024-06-08,2,,10.129497720040764,0.046511627906976744
2024-06-06,2,,10.84428846028673,0.046511627906976744
2024-06-05,2,,10.451964675885144,0.046511627906976744
2024-04-14,2,,14.889402775995936,0.046511627906976744
2023-11-30,2,,20.878429077099526,0.046511627906976744
2023-04-10,2,,16.87113746492257,0.046511627906976744
2023-09-03,2,,9.466074142453735,0.046511627906976744
2023-06-12,2,,10.459916131621256,0.047619047619047616
2023-06-02,2,,8.959438742393283,0.047619047619047616
2023-05-29,2,Memorial Day,10.988780587338102,0.046511627906976744
2023-05-21,2,,10.286194638463783,0.047619047619047616
2020-04-24,2,,11.817272423259139,0.046511627906976744
2023-05-16,2,,8.728772074267688,0.046511627906976744
2023-04-11,2,,17.44348854614588,0.046511627906976744
2023-05-19,2,,11.32125351207036,0.046511627906976744
2026-06-23,2,,10.044770887133048,0.047619047619047616
2018-05-15,2,,7.937408826308937,0.046511627906976744
2018-01-18,2,,17.72826862281661,0.04878048780487805
2018-09-19,2,,18.014217481481403,0.046511627906976744
2017-12-09,2,,14.087264136399183,0.046511627906976744
2019-06-10,2,,14.281704191435093,0.045454545454545456
2016-06-26,2,,12.376837733214145,0.046511627906976744
2017-12-12,2,,17.739880593515625,0.046511627906976744
2017-12-14,2,,18.013292798888358,0.047619047619047616
2018-07-06,2,,9.810899289894408,0.05405405405405406
2016-06-20,2,,12.348394534516302,0.045454545454545456
2016-06-11,2,,11.729660232001017,0.04878048780487805
2018-06-17,2,,10.31604553178289,0.046511627906976744
2019-10-01,2,,8.765118137387386,0.045454545454545456
2016-05-30,2,Memorial Day,12.84015459424998,0.045454545454545456
2016-05-28,2,,9.649043434505888,0.045454545454545456
2019-10-18,2,,14.941078833441857,0.045454545454545456
2019-10-25,2,,14.637498666961992,0.045454545454545456
2017-11-18,2,,17.710429866010546,0.046511627906976744
2017-11-11,2,Veterans Day,15.547274994394694,0.046511627906976744
2017-10-30,2,,21.465257603106593,0.046511627906976744
2018-11-16,2,,23.97598699633562,0.047619047619047616
2017-05-30,2,,11.953284391837869,0.047619047619047616
2018-11-30,2,,20.336868842373455,0.047619047619047616
2017-05-23,2,,12.186431276829309,0.045454545454545456
2017-05-17,2,,9.962607723875266,0.046511627906976744
2018-11-22,2,Thanksgiving,10.620862218433654,0.046511627906976744
2018-11-18,2,,17.121385161868936,0.046511627906976744
2017-06-25,2,,12.545935827176777,0.045454545454545456
2018-10-16,2,,14.885975635741882,0.046511627906976744
2018-11-11,2,Veterans Day,16.124067137666227,0.047619047619047616
2017-01-10,2,,17.11226133523833,0.045454545454545456
2017-09-10,2,,35.29045300485906,0.045454545454545456
2017-10-03,2,,11.343192882710827,0.045454545454545456
2018-10-19,2,,10.1449741856798,0.046511627906976744
2016-12-20,2,,84.928036820681,0.045454545454545456
2018-06-03,2,,14.808524094324403,0.046511627906976744
2017-12-11,2,,19.831648853685827,0.046511627906976744
2018-05-20,2,,12.907805248956475,0.045454545454545456
2018-05-12,2,,14.719113257898092,0.045454545454545456
2018-06-02,2,,22.62124563286545,0.046511627906976744
2018-04-24,2,,17.691304070769874,0.045454545454545456
2015-11-17,2,,17.0428197833508,0.046511627906976744
2019-11-04,2,,18.629125757051895,0.045454545454545456
2018-05-27,2,,10.41609539217652,0.045454545454545456
2019-11-15,2,,16.65996431389675,0.045454545454545456
2020-04-04,2,,20.775617621591035,0.046511627906976744
2018-05-03,2,,8.937623539757615,0.047619047619047616
2020-02-15,2,,15.141843840582174,0.046511627906976744
2020-02-23,2,,17.82498546441537,0.046511627906976744
2019-11-14,2,,19.312871460860237,0.047619047619047616
2015-11-26,2,Thanksgiving,8.315050680445585,0.045454545454545456
2017-09-21,1,,6.1988928196369555,0.023255813953488372
2024-01-05,1,,137.1090029953693,0.023255813953488372
2024-11-17,1,,27.202999402893198,0.023255813953488372
2024-11-15,1,,16.951143099415532,0.023255813953488372
2023-09-15,1,,13.389989568422802,0.023255813953488372
2017-09-16,1,,9.974614755619887,0.022727272727272728
2018-04-26,1,,11.922627217406058,0.022727272727272728
2024-12-01,1,,17.499951061040466,0.023255813953488372
2017-09-23,1,,13.333422098101652,0.022727272727272728
2024-11-07,1,,15.450391252043508,0.023809523809523808
2024-11-13,1,,15.079525359400783,0.023809523809523808
2024-11-10,1,,19.61051506225163,0.023255813953488372
2017-09-24,1,,10.821954073699942,0.022727272727272728
2023-09-30,1,,12.645287107695916,0.023255813953488372
2024-12-05,1,,21.101821845449333,0.023255813953488372
2023-10-09,1,Columbus Day,20.295408037356967,0.023255813953488372
2017-10-05,1,,10.546376499863356,0.023255813953488372
2024-11-02,1,,11.282168853704693,0.024390243902439025
2024-10-31,1,,10.507967251247775,0.023255813953488372
2024-10-20,1,,18.28089172411369,0.023255813953488372
2023-10-14,1,,10.33304305191534,0.023255813953488372
2017-10-15,1,,8.533339944803373,0.022727272727272728
2017-08-13,1,,10.696829203214781,0.022727272727272728
2024-12-24,1,Christmas Eve,15.792255739214166,0.023255813953488372
2017-07-19,1,,12.722545790118902,0.023255813953488372
2024-12-08,1,,21.61000060042911,0.023255813953488372
2023-08-15,1,,9.990659408971476,0.023255813953488372
2017-06-12,1,,9.62063211066425,0.022727272727272728
